,age,gender,amount,fraud,es_transportation,es_health,es_hyper,es_food,es_wellnessandbeauty,es_fashion,es_hotelservices,es_sportsandtoys,es_barsandrestaurants,es_home,es_tech,es_contents,es_otherservices,es_travel,es_leisure
140832,3,F,32.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16698,2,F,19.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115136,2,M,33.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400533,4,M,40.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558667,2,F,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
550465,4,M,11.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141690,3,F,93.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98632,3,F,24.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425627,4,M,30.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123518,5,F,10.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41560,5,M,31.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351724,2,M,3.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230063,4,F,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471995,2,M,36.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509178,2,F,52.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56312,2,M,33.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495015,3,F,9.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284551,3,F,124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44788,2,M,15.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514019,4,M,8.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174347,1,F,29.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337686,2,F,39.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
401235,5,F,60.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454485,1,M,32.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453562,2,M,36.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517067,3,F,26.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214175,4,F,51.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390689,3,F,41.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141495,3,F,30.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96226,4,M,34.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415008,4,F,8.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71307,4,F,27.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,2,F,25.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319294,2,F,7.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25592,3,F,29.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116247,2,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582510,4,F,25.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10676,2,F,7.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308782,1,M,42.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256504,2,M,17.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536760,1,M,40.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151306,4,F,37.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268086,3,M,31.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266348,2,M,50.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450483,3,F,43.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183666,1,F,1.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490041,2,M,2.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553602,2,F,61.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
575631,3,M,37.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271110,3,M,25.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174321,4,F,15.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477407,2,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576417,5,F,56.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240681,1,F,31.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,M,20.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192993,4,F,25.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287944,1,F,7.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340736,1,F,25.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94840,4,M,40.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56929,2,F,16.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253310,1,F,18.97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26111,1,F,12.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242541,2,M,50.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559182,2,F,66.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318732,3,M,30.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348474,3,F,37.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379589,2,F,13.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204746,3,M,1.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167854,2,M,25.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437335,2,M,14.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376673,4,F,22.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540082,2,F,45.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11713,5,M,37.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515798,2,M,10.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571926,3,F,20.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290135,2,F,37.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313073,3,F,19.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12134,3,F,10.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237849,2,F,43.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136682,3,F,11.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548349,2,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554967,1,M,26.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397582,2,F,22.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407297,2,M,10.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395105,3,F,100.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
528784,5,M,36.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8467,2,M,20.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294219,2,F,65.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397383,3,M,21.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466061,2,M,6.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175052,2,M,46.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120536,6,F,12.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455475,3,M,20.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93628,5,M,15.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174279,2,M,20.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512414,3,M,49.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331824,2,M,149.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
296029,2,F,14.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
586181,2,F,43.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523240,1,F,21.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122845,1,F,81.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
449621,0,M,27.66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
425660,3,M,181.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103091,5,F,56.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230640,3,F,7.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349203,3,M,6.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555823,4,F,34.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189284,4,F,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
437363,2,M,13.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514612,2,M,4.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129348,2,F,8.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291128,2,M,52.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189780,3,F,12.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58243,3,M,26.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551880,2,M,18.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143155,4,M,63.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57868,3,F,40.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234165,4,M,144.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
453958,3,F,48.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17213,3,F,22.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18099,5,M,8.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188620,4,F,2.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93811,4,M,23.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288862,4,M,22.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503742,2,M,32.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575437,4,F,15.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572931,2,F,43.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167962,2,F,197.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341782,6,F,70.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93386,3,F,36.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432955,2,M,36.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493657,3,M,21.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102863,2,M,48.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69446,3,M,38.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460894,4,M,25.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136929,2,F,27.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261636,4,F,23.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25864,1,F,41.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154333,4,F,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429366,4,M,7.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430365,3,M,22.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95635,2,F,11.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163161,4,F,33.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495956,3,M,22.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475565,2,F,21.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544927,2,M,33.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
342310,4,F,17.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481680,4,M,3.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277054,6,M,40.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379328,3,F,15.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157274,5,M,15.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405539,2,F,15.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235892,3,F,37.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405378,3,F,29.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266849,2,M,86.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158352,1,F,45.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492271,3,M,1.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487077,4,F,24.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403151,6,M,13.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157459,6,F,3.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371229,5,F,11.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15579,2,F,27.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326653,4,F,48.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145062,5,F,8.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50438,2,F,66.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73227,6,F,18.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389910,2,M,21.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276248,2,F,18.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535419,3,F,10.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170572,4,F,21.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407765,1,F,42.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93950,2,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356529,2,F,12.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359446,6,M,41.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547543,5,F,5.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
386588,2,F,15.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517603,5,M,79.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
461239,2,F,51.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
397929,2,M,39.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315836,2,M,14.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48005,2,F,39.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
570360,1,M,27.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205627,2,F,42.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218697,3,F,25.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521705,3,M,8.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338464,2,F,20.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305820,3,M,81.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
322864,2,M,54.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531932,6,M,18.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300133,2,M,12.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467480,4,M,11.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
451907,2,M,21.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36322,2,F,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429510,2,M,31.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161906,5,F,8.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354468,3,M,15.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268678,6,M,45.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
151808,2,F,54.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588897,2,F,15.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445606,1,F,38.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566835,5,M,34.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523551,1,F,16.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222264,4,F,14.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
519868,5,M,42.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554293,5,F,9.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432977,3,M,22.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240298,5,M,11.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9522,2,F,17.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37623,4,M,12.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300646,4,F,58.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422618,2,F,18.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307277,2,M,18.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337375,5,M,5.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481107,4,M,10.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88650,2,M,15.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270838,4,F,25.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477322,3,M,58.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234069,1,M,50.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19894,3,F,7.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380183,2,F,9.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383926,2,M,25.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207081,5,M,13.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369710,6,F,9.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410207,3,F,23.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286474,3,M,12.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338894,4,M,29.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335903,3,M,34.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369675,6,F,68.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168948,2,F,130.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48122,4,M,24.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577017,2,M,117.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37868,5,F,1.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594438,2,F,58.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90857,3,F,33.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279561,4,M,38.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151754,2,F,7.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255910,6,F,13.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470983,4,F,52.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387191,3,M,17.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195761,4,M,26.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413045,3,M,201.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108053,2,M,11.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360841,3,F,29.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257890,2,M,20.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279173,3,M,61.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22937,4,F,7.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357042,3,M,24.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50125,3,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142312,5,F,2.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525708,4,F,4.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427901,4,F,20.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369746,4,M,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526105,1,F,45.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
259932,3,F,7.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144739,3,F,28.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106531,3,F,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423270,2,F,30.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245302,4,F,26.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23260,3,M,12.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129400,4,F,20.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
216119,4,F,29.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44065,3,F,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389490,5,F,1.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540217,3,F,17.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308894,4,F,22.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297232,4,M,39.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264801,3,F,42.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76270,2,F,44.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152141,3,M,36.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130461,3,M,7.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
152011,4,M,17.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5629,2,F,44.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315984,4,M,41.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031,5,F,67.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574270,2,M,23.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195211,5,F,34.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79373,4,M,14.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204278,2,M,33.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571414,3,M,74.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
488365,1,F,21.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56379,2,F,39.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389189,3,M,14.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133383,4,F,13.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14525,2,M,10.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48021,5,M,28.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153485,5,M,43.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110694,2,M,98.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173267,2,F,5.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83675,2,F,11.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389260,1,M,15.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75011,1,F,46.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311012,4,M,36.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299870,3,M,46.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409991,4,F,28.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435494,2,M,21.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301670,1,F,7.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128733,2,M,17.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415241,0,F,192.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
558082,2,F,54.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150437,3,M,15.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527342,5,M,1.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94502,2,F,13.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136857,2,F,29.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257122,2,F,42.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228322,2,F,18.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504598,2,F,59.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53964,5,M,26.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19364,3,F,39.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259700,2,F,45.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363764,4,F,32.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358200,5,M,31.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229646,4,M,45.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188284,3,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194909,2,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208169,3,M,40.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584620,3,F,28.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177749,2,M,50.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198105,3,F,23.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270658,4,M,18.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525251,1,M,4.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315238,1,F,1.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367864,3,F,14.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180023,3,M,12.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
